FID,area
739,608.2520770384921
740,660.2501864302114
741,10.342463681437733
742,5795.33303661433
743,25.87453118748464
744,166.72556018014484
745,272.9913767048829
746,49383.24863064122
747,5695.007654799394
748,504.9707796295528
749,535.6644968377211
750,58.69514330609079
751,108.01797986380518
752,13165.353544449841
753,108.94529930818528
754,58530.97567664466
755,1101.4425419355264
756,4724.190723675625
757,5069.553373497564
758,2231.878595406185
759,6651.548273120919
760,2112.689571144888
761,2020.4786125521312
762,150.96885146948046
763,170979.67930825494
764,4685.080720184
765,472.12123679487223
766,2342.5453046112816
767,221.8293747729694
768,7296.609403726351
769,5882.164169868979
770,348.5148654726399
771,343.7906443112252
772,546.1061074996792
773,367.96683895270695
774,3808.322113861765
775,306.62947249735345
776,8630.588323555674
777,652.5691434512221
778,4873.2400063840405
779,3366.3539174622906
780,376.01860523439456
781,370.35545351639973
782,340.9561216364057
783,61.31248744104732
784,3427.085888982071
785,458.4001688076191
786,500.07981060751337
787,363.3642978332282
791,169.51819746345325
792,1195.2466984456858
793,89.64903350050587
795,2942.685398692684
799,5962.54204410274
800,337.5976213562798
801,386.51187057017
806,4255.817315418074
807,343.98258041973384
808,237.25486511509123
812,480.96018653060946
813,783.3754957973186
814,391.9642048141922
815,560.803758484109
819,58135.32366692547
820,1139.4693580499188
821,1716.1779294702028
822,3327.8317087152777
823,188.84952525210792
824,634.1387291231517
825,2035.0108479592495
826,295.7588691379711
827,265.6762040147509
828,788.1705162133543
829,36.07679387301102
830,1128.439339889654
831,242.22538211354012
832,431.6374501235603
833,1977.5835996393073
834,224.82153495253212
835,6891.583654638174
836,713.1927414673618
837,218.71989441011434
838,3076.548107544464
839,1086.2588874709193
840,318.52495450259363
841,345.33057621311644
842,600.7813956039442
843,181.15226916038597
844,345.3788124886374
845,71.26795788538163
846,824.5912296462193
847,415.76917779339817
848,291.85722765586917
849,394.7867703758988
850,1488.3227263201031
851,379.74807912080337
852,53.70117925016577
853,503.98452610015113
854,354.4843273790609
855,480.3066167665877
856,559.3214016107789
857,337.9371233465149
858,513.9659424457699
859,325.62949110960324
860,196.45381250321464
861,453.0271246539318
862,34088.32349314206
863,355.7691100715794
864,344.82360840193013
865,1201.6920084438411
866,1304.2162249476976
867,290.9187605890011
868,1771.3688259045362
869,6550.329085412625
870,15154.919426961613
871,410.3697919926193
872,399.6806089931538
874,356.06269114527754
875,43.48023184897244
876,52.77901743683027
877,210.4987524941094
878,119.40141762521276
879,10660.985449277096
880,536.0122832993839
881,1358.863272995711
882,588.8287110396957
883,1628.3782004270352
884,3116.483473291851
885,173.38261506811335
886,542.1503804561822
887,279.6397619727601
888,3816.9222003200744
889,178.38529114586584
890,167.25598810320741
891,833.8555814386549
892,294.1280697165464
893,1464.576113613232
894,2273.852788722986
895,220.48387197806153
896,485.26955416942945
899,206.03696222334864
900,74.64958784698698
901,57.1766468542707
902,374.96026129823184
903,10108.518188390743
904,288.1507331494826
905,48.69199532726924
906,2862.4677812941095
907,182.1312780719423
908,387.20438352783134
909,138.11572568271083
910,248.36450746002097
911,1794.8187678773656
912,1310.0795836544398
913,224.40614544967684
914,93.95972555735295
915,253.60509685027614
916,994.5433013075428
917,275.8479289193579
918,381.64843008038207
919,312.4925613016182
920,428.3107282761253
921,84.33584254769633
922,550.8620428077843
923,496.50551029900726
927,307.2772536666131
929,8567.408514717548
930,1870.2223713065227
931,225.76358331890322
932,11897.672002499039
933,1605.029596879499
934,133.32199699557634
935,303.51366791156204
937,435.53590879884956
938,368.5390965674371
939,219.77476531981617
940,17.67327891830239
941,269.291050579506
942,188.02381727008301
943,189.27818250135604
944,192.14880505533154
945,72.23953017413642
946,27.06993360082252
947,21.161909142176498
950,390.2272096350762
951,766.0114483638914
952,252.79535360666682
953,218.91540917401815
954,211.7225473736453
955,353.92832143548935
956,472.6792496498996
957,137.20012926290573
958,392.0214992818193
959,204.83811231844365
960,1075.267608424418
961,367.632561486389
962,488.9116046342404
963,638.4410243586775
964,344.4275042651094
965,603.5775613871504
966,100.23693451559217
967,154.85953860309488
968,467.43462303167377
969,164.81110658635492
970,103.11177227717035
971,87.28001653502736
972,178.11043415691256
973,128.0505967691172
974,233.31336612733534
975,163.38570963748546
976,181.0215782100373
977,593.1519330466016
978,495.1432653825549
979,189.187551956036
980,295.14032231313695
981,258.3595170694006
982,1337.012016593186
983,1540.4115490449246
984,1735.4540316817015
985,373.11530912948206
986,841.0989883519475
987,167.95125375125505
988,59.78459996688337
989,130.06112194200045
990,90.14725515024713
991,108.64270752639037
992,15.49326585232873
993,0.0015521585381726584
994,300.21357756411606
995,442.31369973195183
996,1188.496424257501
997,58.88589295836285
999,237.4736340972089
1000,545.7205605581163
1001,962.1565268307832
1002,312.7891739125067
1003,229.33649237133505
-1,0
